fid,name,lat,lon,type,report_date
360,Tekacha2 Shallow Well,6.894,37.680,,
361,Ziga Village Shallow Well,6.909,37.667,,
362,Hagaze Shallow Well,6.990,37.655,,
363,Genet Agaze Shallow Well,6.990,37.663,,
364,Suta Kolbaye Shallow Well,7.007,37.671,,
396,Bolola Chawkarie,6.903,37.637,,
588,Shamba Kelina Kebele- Tekacha 2 water point,6.894,37.680,,
2098,Dola ketena 1-kuliya wonz-water point,7.007,37.720,,
2108,Afama Mino -odoro Qae -water point 1,6.998,37.648,,
3925,Sorphela Ketena-1 Shallow Well,6.915,37.704,,
3946,Chare 2 Shallow Well,6.958,37.660,,
3955,Boko 2 Shallow Well,6.965,37.649,,
4004,Shamba Kelina Ketena-8 Shallow Well,6.909,37.686,,
4077,Gununo Gebere Mahiber,6.944,37.676,,
4290,Chare Shallow Well,6.952,37.656,,
5140,Mado Kolbaye Shallow Well,7.003,37.661,,
5319,Boko 3 Shallow Well,6.981,37.654,,
5608,Afama Mino - odoro Qae -water point -1,6.998,37.648,,
5669,Shayamba,6.929,37.681,,
5674,Doge Anchucho,6.955,37.674,,
6055,Mehal Chawkarie 2 Shallow Well,6.952,37.692,,
6150,Wareza Shallow Well,6.967,37.644,,
7019,Mehal Chawkarie 1,6.947,37.685,,
7020,Mehal Chawkarie 2,6.952,37.692,,
7021,Dingama #1 WPts,6.957,37.700,,
7022,Dingama 2,6.971,37.709,,
7023,Chare,6.952,37.656,,
7024,Chare 2,6.958,37.660,,
7025,Boko 2,6.965,37.649,,
7026,Boko 3,6.981,37.654,,
7027,Wareza,6.967,37.644,,
7028,Sorphela Ketena-6,6.914,37.684,,
7029,Shamba Kelina Ketena-8 #1 WPt,6.909,37.686,,
7030,Sorphela Ketena-1,6.915,37.704,,
7031,Tekacha2,6.894,37.680,,
7032,Ziga Village,6.909,37.667,,
7033,Suta Kolbaye,7.007,37.671,,
7034,Hagaze,6.990,37.655,,
7035,Genet Agaze,6.990,37.663,,
7036,Mado Kolbaye,7.003,37.661,,
7081,Doge Anchucho # 13 WPts,6.955,37.674,,
7082,Eargender # 13 WPts,6.944,37.676,,
7083,Gurmo Ladisa River # 18 WPts,6.929,37.681,,
7084,Tekacha River # WPts 21,6.903,37.637,,
371,Komo Abota,7.023,37.880,,
372,Zamine,7.018,37.833,,
373,Zone 1,7.060,37.815,,
374,Luga,7.096,37.837,,
375,Mehal Game,7.082,37.844,,
376,Segna,7.090,37.864,,
377,Wolacha,7.099,37.881,,
378,Zone 3,6.991,37.858,,
379,Zone 2,7.005,37.860,,
380,Hajo,7.012,37.803,,
381,Lala,7.008,37.807,,
395,Garbe mole,7.057,37.846,,
589,Godicho Mehal Checha(shallow well),7.069,37.809,,
590,Godicho Mehal Checha(water point),7.068,37.808,,
591,Game Kabecho Luga(shallow well),7.096,37.837,,
592,Game Kabecho Luga(water point),7.045,37.812,,
593,Game Kabecho Mehal Game(shallow well),7.082,37.844,,
594,Game Kabecho Mehal Game(water point),7.082,37.843,,
595,Lera Segni(shallow well),7.090,37.864,,
596,Lera Segni(water point 1),7.090,37.864,,
597,Lera Segni(water point 2),7.089,37.862,,
598,Lera  Wolacha(shallow well),7.099,37.881,,
599,Lera  Wolacha(water point),7.100,37.881,,
2013,Dache Gofara To Gudicho Bridge,7.080,37.820,,
2651,Mehal Checha,7.069,37.809,,
2688,Zone 3,7.023,37.807,,
3889,Zone 1,7.045,37.812,,
4168,Mehal Warbira/Gemama,6.997,37.845,,
4402,Zone 3,7.058,37.900,,
5734,Pusha,7.077,37.846,,
5780,Zone 3,7.051,37.828,,
5844,Laygnaw Egedo,7.044,37.885,,
6287,Lome,6.993,37.802,,
6418,Zone 1,7.024,37.905,,
7043,Zamine,7.018,37.833,,
7044,Zone 1,7.045,37.812,,
7045,Zone 3,7.023,37.807,,
7046,Zone 1,7.060,37.815,,
7047,Zone 3,7.051,37.828,,
7048,Mehal Checha,7.069,37.809,,
7049,Luga,7.096,37.837,,
7050,Mehal Game,7.082,37.844,,
7051,Segna,7.090,37.864,,
7052,Wolacha,7.099,37.881,,
7053,Laygnaw Egedo,7.044,37.885,,
7054,Zone 3,6.991,37.858,,
7055,Lome,6.993,37.802,,
7056,Hajo,7.012,37.803,,
7057,Zone 1,7.024,37.905,,
7058,Zone 3,7.058,37.900,,
7076,Tontome menta,7.057,37.846,,
7079,Lamereda,7.077,37.846,,
131,Cherake water point,6.870,37.766,,
132,,6.870,37.766,,
134,Water point-2,6.870,37.766,,
135,Kiosk 6_village name,6.870,37.766,,
136,Water point,6.870,37.766,,
664,Dache kebele water kisok,6.870,37.766,,
2412,Pulto,6.870,37.766,,
4118,Ulbo,6.863,37.757,,
5361,Ketena 6,6.870,37.766,,
6665,Dache one,6.870,37.766,,
6666,Dache1,6.870,37.766,,
6763,wp1@Dada,6.843,37.760,,
6767,Dache 1,6.870,37.766,,
6769,Wp2,6.870,37.766,,
129,Water,7.063,37.708,,
736,D/madalch_jole_water point,7.060,37.710,,
737,Koisha tokisa bono,7.063,37.709,,
738,Tadisa wargo,7.063,37.708,,
777,Teshale ber,7.063,37.709,,
778,Makebo ber,7.063,37.709,,
779,Toki bonu,7.063,37.709,,
780,Koysha bono,7.067,37.707,,
788,Dangara salata gebeya sefer water point,7.063,37.708,,
1627,Matala hembecho _deepwell,7.063,37.709,,
1628,Matala hembecho,7.077,37.709,,
1630,Matala hembecho _deepwel,7.063,37.709,,
1635,Sare achuraa,7.063,37.709,,
1640,Koisha bono,7.063,37.709,,
1718,School area,7.060,37.710,,
1720,Gebeya sefer,7.060,37.710,,
1724,Tadisa p1,7.066,37.707,,
1726,Genet achura o1 water point 1,7.063,37.709,,
1727,"Genet achura,kl,water point2",7.063,37.709,,
1728,01 achura,7.063,37.709,,
1729,"GA,02 wp",7.057,37.711,,
1730,"GA,01 wp1",7.063,37.709,,
1731,"GA,01wp2",7.063,37.709,,
1732,sare aachura mazegaja wp2,7.071,37.715,,
1733,Saaa achura waterp1,7.066,37.707,,
1734,Itana,7.068,37.707,,
1735,"tiyo,mage,water point,1",7.068,37.707,,
1736,"tiyo,hembech, makebo berr",7.068,37.707,,
1802,Matala hembecho _deepwell,7.077,37.709,,
1918,,7.065,37.715,,
1922,Tokisa water point,7.063,37.709,,
1985,Legama/ziga zone tesema water,7.064,37.709,,
2060,D/s municipality bobodo water point,7.069,37.708,,
2064,,7.060,37.712,,
2113,Afama Mino -lome -water point,7.069,37.707,,
2138,Solar pump,7.078,37.707,,
4159,Tadisa kero,7.063,37.709,,
4181,Point1,7.068,37.708,,
4213,Basa gofara newase idegety,7.073,37.710,,
4353,Matala hembecho _manara,7.063,37.709,,
4518,Woyde,7.063,37.709,,
4589,"sare, aachura mazegaja wp1",7.071,37.715,,
4664,Du i area,7.067,37.707,,
4748,Matala hembecho _deepwell,7.077,37.709,,
5295,Water point1,7.068,37.708,,
6082,Woyde bono,7.063,37.709,,
6277,Matala hembecho _deepwell  genre dusho,7.077,37.709,,
7162,Ror Manyiel,5.712,36.097,,
454,Alga rural water supply project,5.773,36.553,,
455,spring capping with distribution and on-spot spring capping work,5.905,36.532,,
457,Pilla Deep well,5.881,36.583,,
643,Gelitaci,6.017,36.602,,
655,Arfes,6.017,36.601,,
670,Nazigir,6.014,36.602,,
872,spring capping with distribution and on-spot spring capping work,5.905,36.532,,
2690,yzinto,5.970,36.583,,
2803,Dezi,5.852,36.552,,
2818,Oyesi noki,5.928,36.518,,
3002,Mehal kteema,5.925,36.470,,
3003,Mehal ketema,5.924,36.471,,
3042,School w/point,5.909,36.638,,
4232,chigigni tabiyia,5.832,36.667,,
4337,Seferawp,5.788,36.552,,
4476,Pilla Deep well,5.881,36.583,,
4565,Mebrat,5.870,36.519,,
4583,tsanka,5.933,36.670,,
4612,Goldet SP,5.892,36.613,,
4653,School,5.871,36.629,,
4876,shelat,5.878,36.565,,
5127,Faee,5.955,36.523,,
5311,Afitnoka SP,5.878,36.579,,
5320,South Ari Woreda water system,5.859,36.543,,
5646,mellenium HP -1,5.891,36.524,,
5657,Ennate hp,5.852,36.550,,
5704,Ayweset,5.932,36.520,,
5737,negash ano masa,5.921,36.471,,
5809,Alga rural water supply project,5.773,36.553,,
6086,Hafeta,5.967,36.588,,
6091,dizat school,5.971,36.612,,
6114,Goragas   spring,6.053,36.535,,
6171,Baynekot sp,5.892,36.582,,
6201,Addis ketema,5.909,36.579,,
6462,Feketer SP,5.964,36.553,,
7298,chinget2,5.875,36.574,,
7304,Afigsh,5.891,36.523,,
7358,Tuti gale,5.892,36.492,,
7365,Enat wenz (river),5.924,36.467,,
7367,werku spring,5.912,36.534,,
7408,Wachamer,5.968,36.552,,
7696,Tame,5.843,36.495,,
7995,Yetsir HP,5.992,36.559,,
8044,Sefara wp,5.789,36.552,,
8046,Alga kebele,5.789,36.552,,
8048,Sefera wp,5.789,36.552,,
8087,bobe yesa,5.953,36.552,,
8143,Gerab hp,5.864,36.549,,
8320,Zobenante SW,5.857,36.546,,
8347,Mana noka,6.020,36.710,,
8348,Ayiket HDW,5.982,36.701,,
8350,Chilek,5.935,36.603,,
8351,School buwanbuwa,5.878,36.566,,
8356,Kichi  spring,5.885,36.570,,
8357,Kofite Spring,5.850,36.546,,
8359,Dumpatab HDW,5.858,36.553,,
8389,FTC,5.889,36.579,,
8456,Oysinoqa,5.988,36.559,,
9107,kada,5.979,36.525,,
9148,Gobet Water Point,6.056,36.535,,
9151,Mehale gesta Werld Vegine,6.055,36.533,,
9192,Gaber,6.003,36.507,,
9198,pudi HDW,5.906,36.600,,
9200,sinka praymary school,6.045,36.534,,
9211,chay,5.909,36.579,,
9212,muler,5.909,36.579,,
9213,Adivavye,5.938,36.585,,
9214,Uepoyta,5.938,36.585,,
9215,Demi,5.938,36.585,,
9216,Bunatera,5.939,36.585,,
9220,Arisema,5.878,36.565,,
9222,neye,5.878,36.566,,
9224,aritache,5.878,36.566,,
9226,oyset,5.882,36.567,,
9227,olguta loki,5.882,36.567,,
9353,Chaniyalew Sefer,5.959,36.528,,
10008,dakiletspring,5.878,36.566,,
10121,Alga water point,5.789,36.552,,
10126,Alga sefera,5.789,36.552,,
10177,Berigoy protected spring,5.968,36.580,,
10258,Halishi,6.017,36.602,,
10265,Oyse noke,5.938,36.585,,
11821,Tutei bode,6.062,36.559,,
12058,Galet SW,5.859,36.545,,
12218,Dokinti HDW,5.907,36.530,,
12416,magenda,5.977,36.562,,
12467,Anso spring,5.974,36.516,,
12942,tenakela gb,5.908,36.593,,
13442,Mariam water,5.922,36.609,,
13506,Melk,6.004,36.507,,
13901,Dagnamor SP,5.968,36.489,,
14133,Belab,5.977,36.487,,
14143,Ayida spring,5.916,36.567,,
14892,Miteken SP,5.961,36.559,,
14902,Abnet,5.967,36.538,,
15156,Ocheter,5.984,36.575,,
15235,Harbiya,6.056,36.535,,
15242,Metsab,5.925,36.502,,
15256,Hule Gev,5.993,36.522,,
15262,Getsemor spring,5.913,36.617,,
15263,Pompili spring,5.981,36.529,,
15295,Maka spring,5.924,36.481,,
15316,Dueet,5.927,36.474,,
15317,Baljaka,5.973,36.555,,
15334,chiloki,5.976,36.599,,
15349,Gishi spring,5.993,36.562,,
15357,Mureter spring,5.976,36.492,,
15358,Tumbadisi spring,5.994,36.563,,
15360,Genda spring,5.888,36.594,,
15367,Gishi noqi,5.976,36.507,,
15386,qoda,5.972,36.626,,
15389,Danech hp,5.858,36.537,,
15392,Ggirabe SW,5.864,36.543,,
15395,Megbaber hand pump,5.867,36.553,,
15396,wonga spring,5.966,36.525,,
15402,Shatamer HP,5.956,36.523,,
15403,Shaetamer,5.898,36.589,,
15404,temihert bet,5.969,36.558,,
15405,Gedir School Sw,5.937,36.617,,
15427,Zagi,5.824,36.651,,
15593,Sonket,5.938,36.585,,
15992,Kebele   Gbi,5.888,36.579,,
16457,Saki,5.969,36.555,,
16585,Getamer school HP,5.909,36.532,,
16594,Abo Gama massa,5.890,36.568,,
16641,Ergimet spring,5.943,36.546,,
16725,Mutset,5.913,36.508,,
16774,Genzlbso,5.968,36.550,,
16778,Sunater spring,5.936,36.503,,
16806,Deblkate,5.972,36.583,,
16832,Simeto spring,5.982,36.529,,
16857,Tiki p school,5.884,36.491,,
16872,Limisha,5.945,36.498,,
16877,teket,5.969,36.556,,
16887,Meliket spring,5.968,36.557,,
16892,Sakertt,5.879,36.575,,
16897,Womeo noki,5.918,36.505,,
16898,Shaeta,6.015,36.535,,
16899,Demi spring,5.923,36.580,,
16903,Debate spring,5.930,36.583,,
16904,yininet,5.872,36.575,,
16905,market  place,5.968,36.555,,
16906,School,5.914,36.573,,
16908,Gabet SP,5.914,36.598,,
16912,Iywesst SW,5.933,36.522,,
16917,Hawshinti SW,5.900,36.526,,
16928,garint,5.887,36.574,,
16936,Wonkodan,5.886,36.528,,
16937,Chila,5.933,36.536,,
16939,C holeshet,5.917,36.508,,
16945,Dumfetab Hp neat to Matiwos house,5.858,36.552,,
16951,Addis ketema SW,5.941,36.540,,
16952,chinchilet,5.977,36.520,,
16953,praymery school,5.989,36.573,,
16956,Shata,5.927,36.582,,
17042,Golenedo,5.936,36.607,,
17213,Wulsher,6.029,36.556,,
17214,Dasaab,6.028,36.559,,
17215,Mariam Sefer,6.033,36.551,,
17216,Yetneberish,6.033,36.553,,
17341,kuleme,5.878,36.566,,
17439,Akabo,5.920,36.500,,
17440,Boder,5.899,36.581,,
17470,KAyda spring,6.000,36.555,,
17590,zelet,5.980,36.573,,
17592,Subi HDW,5.914,36.575,,
17593,Apit noqi,5.937,36.537,,
17624,Sulabet Spring,5.894,36.617,,
17631,Oret,5.927,36.578,,
17639,Tuki,5.923,36.607,,
17640,Petabo spring,5.892,36.525,,
17729,ገናመር HD,5.991,36.523,,
17746,merkato hp,5.852,36.548,,
17810,chinget1,5.881,36.571,,
17901,Gebrina HD,5.976,36.525,,
17942,Hayweset Spring on spot,6.009,36.618,,
18101,Zegme,5.938,36.585,,
18142,old town,5.986,36.576,,
18164,Bakamel HP,5.954,36.521,,
18228,Sefera wp,5.789,36.552,,
18234,Anza Kaysa,5.990,36.582,,
18458,Jalak,5.985,36.529,,
18459,Chamet SP,5.884,36.577,,
18461,Near Adane Daysemi House,5.976,36.694,,
18525,Gumzet,5.890,36.577,,
291,Duma wp2,5.334,36.959,,
458,Alduba phase-1,5.425,36.611,,
656,Dizi Ama wp,5.485,36.620,,
1568,PPMHsaina- ambohitsitononina-,5.388,36.810,,
1864,Kercakerce,5.711,36.599,,
1935,Ariya,5.629,36.690,,
2061,Yiriga,5.706,36.651,,
2151,At the back of Dagene kelli house,5.688,36.635,,
2387,Beneta,5.717,36.708,,
2611,Fecho,5.645,36.673,,
2618,Gurdo wp,5.380,36.650,,
2764,Bori,5.355,36.595,,
2768,Zero boria,5.664,36.619,,
2785,Kako,5.654,36.654,,
3366,Alator,5.557,36.722,,
3974,Done rumbe,5.287,36.576,,
4252,Tena ber,5.508,36.694,,
4519,Shala,5.485,36.703,,
4906,Buneker wp,5.632,36.714,,
5169,Kara duresa,5.427,36.618,,
5176,Awasa buden,5.681,36.620,,
5314,Bori,5.354,36.595,,
5754,Golidya,5.680,36.621,,
5860,Luka number 2,5.457,36.836,,
5971,Dodo,5.669,36.722,,
5996,Alduba phase-1,5.425,36.611,,
6228,Olikakibo,5.479,36.750,,
6324,Tsantsara,5.469,36.837,,
6382,Gagero,5.681,36.620,,
6491,Ancha,5.664,36.650,,
6919,Alduba Water point 1,5.423,36.618,,
6920,Alduba Water point 2,5.424,36.617,,
6921,Alduba Water point 3,5.423,36.615,,
6922,Alduba Water point 4,5.421,36.615,,
6923,Alduba Water point 5,5.421,36.612,,
6924,Alduba Water point 6,5.425,36.613,,
7178,Luka oro,5.457,36.846,,
7216,Drjit tsifetbet (ድርጅት ጽ/ቤት ፊትለፊት),5.518,36.737,,
7217,Keyafer Gabriel church (ገብራኤል ቤ/ክርስቲያን ፊትለፊት),5.524,36.736,,
7218,Keyafer (መብራት ሀይል ሰፈር),5.515,36.730,,
7683,Doma ere,5.272,36.922,,
7704,,5.563,36.710,,
7706,Botomba,5.514,36.845,,
7707,Botomba china,5.514,36.847,,
7709,Aymele wp,5.361,36.832,,
7720,Shaba arigamenda,5.504,36.672,,
7848,Yiriga,5.705,36.648,,
8025,Sitinba wp,5.525,36.847,,
8026,Atiy,5.565,36.671,,
8038,Duma wp1,5.318,36.930,,
8066,Soliya,5.452,36.830,,
8067,Ueseke,5.277,36.778,,
8068,Shaba ategmenda,5.519,36.700,,
8074,Pelo binke,5.556,36.855,,
8075,Ayire,5.308,36.775,,
8076,Wenene,5.246,36.909,,
8079,Blok 4,5.284,36.929,,
8082,Wacho,5.628,36.660,,
8112,Golidya,5.671,36.620,,
8113,Golidya,5.676,36.616,,
8119,Alator,5.560,36.716,,
8120,Alater,5.559,36.723,,
8121,Health foste,5.561,36.719,,
8122,Koka,5.564,36.708,,
10092,Tigonda,5.311,36.941,,
10113,Duma wp4,5.346,36.966,,
10114,Duma wp5,5.341,36.959,,
10162,Oro wp,5.439,36.842,,
10163,Urumbai #1 wp,5.463,36.851,,
10164,Luka #1 wp,5.464,36.848,,
10165,Loka #1 school wp,5.461,36.845,,
10176,Uffi,5.357,36.808,,
10200,Shaba arigamenda,5.519,36.699,,
10201,Seleya,5.451,36.826,,
10202,Fenji,5.311,36.766,,
10203,Bare,5.289,36.788,,
10204,GOP homo,5.510,36.687,,
10206,Fenji,5.315,36.769,,
10207,Shaba kute,5.513,36.698,,
10215,Kotetsa,5.348,36.566,,
10222,Blok 1,5.284,36.929,,
10223,Birayle wp1,5.284,36.929,,
10224,Guleko,5.209,36.875,,
10230,Digra,5.199,36.887,,
10231,Mukecha,5.592,36.695,,
10235,Wururi wp,5.450,36.804,,
10237,Tele sefer,5.426,36.617,,
10238,Selam Sefer (ሰላም ሰፈር),5.515,36.733,,
10241,Keyafer  secondary school (ግራዝማች አድነው ት/ቤት ውስጥ),5.519,36.731,,
10242,Gebeya Sefer (ገበያ ሰፈር),5.519,36.736,,
10243,Berale,5.375,37.040,,
10244,Keyafer health center (ጤና ጣቢያ ፊትለፊት),5.519,36.733,,
10245,Laga,5.619,36.681,,
10246,Keyafer (ካቢኔ ሰፈር),5.517,36.734,,
10247,Gisma,5.197,36.943,,
10248,Keyafer primary school (ቀይ አፈር መጀመሪያ ደረጃ ት/ቤት ውስጥ),5.522,36.734,,
10249,Duma,5.340,36.958,,
10250,Duma,5.339,36.966,,
10270,Derk wneze,5.664,36.650,,
10289,Sawtw,5.274,36.577,,
10291,Hatesma,5.681,36.620,,
10292,Yirga,5.715,36.656,,
10302,Gurido wp,5.385,36.649,,
10303,Gurido wp,5.385,36.650,,
10304,Yiriga,5.711,36.649,,
10305,Yiriga,5.705,36.649,,
10318,Dodo,5.666,36.725,,
10321,Sale kasa,5.639,36.701,,
10329,Cati,5.638,36.720,,
10336,Terkele,5.303,36.934,,
10337,Terekele 3,5.601,36.630,,
17438,Dizi Ama wp,5.462,36.611,,
17778,Aleshadey,5.709,36.634,,
18080,Luka 3,5.458,36.839,,
18081,Luka,5.460,36.844,,
18082,Tsantsara,5.469,36.837,,
18085,Ara gurega,5.325,36.594,,
18088,Birayle wp2,5.284,36.929,,
18091,Guriga,5.308,36.588,,
18092,Aliduba,5.426,36.610,,
18208,,5.341,36.969,,
18220,Birayle wp5,5.284,36.929,,
18221,Bola,5.168,36.866,,
18224,Kortso,5.348,36.566,,
18227,Tulingo,5.340,36.593,,
18233,Keyafer Camp area (ካምፕ ሰፈር),5.524,36.731,,
18237,Zero shafia,5.658,36.611,,
18239,Sile ama,5.676,36.625,,
18240,Golidya,5.672,36.622,,
18241,Golidya,5.686,36.620,,
1,Keresing garabandha nala,4.784,35.960,,
2649,Kerasing dugwell Bil pakha,4.784,35.960,,
2650,,4.784,35.960,,
2692,Keresing tubewell ghanaswam Jani ghar pakh,4.768,35.953,,
2826,Itanhe,4.784,35.960,,
2918,Puits lukunki4,4.783,35.960,,
2919,Puits lukunki4,4.783,35.960,,
2921,Puits kiwewe3,4.783,35.960,,
4887,Cheptaghat jharana k chepta ghata,4.784,35.960,,
6499,,4.783,35.960,,
7116,Mayen Jur,4.784,35.960,,
7164,Patemkou Borehoe,4.784,35.960,,
7165,Linda Borehoe,4.784,35.960,,
7166,Alam Borehoe,4.784,35.960,,
83,Ketema wp,5.835,36.903,,
84,Church,5.832,36.907,,
456,Beneta Deep well,5.731,36.784,,
873,Beneta Deep well,5.731,36.784,,
1550,Beneta chaliti,5.720,36.764,,
1551,Roko wp,5.712,36.758,,
1555,Miro kebele wp,5.705,36.751,,
1557,Galokaro,5.709,36.746,,
1561,Goyro bako wp,5.712,36.747,,
2380,Miro primary school wp,5.707,36.744,,
2381,Gontoro water point,5.703,36.748,,
2382,Shabo kuter 1,5.709,36.751,,
2383,Bano Gurdo wp,5.715,36.753,,
2384,Mallo gurdo wp,5.704,36.742,,
2489,Erbo water point,5.715,36.948,,
2633,Koybe hospital watr point,5.774,36.796,,
2713,Alezee gadani wtr pnt,5.787,36.827,,
2774,Boshkoro wp,5.803,36.752,,
2776,Gurchet wp,5.808,36.750,,
3186,Gongode cistern,5.656,36.907,,
3306,Shabo 2 wp,5.706,36.752,,
3307,Kemozozo wp,5.711,36.749,,
3309,Tilendo wp,5.711,36.753,,
3313,Garotol wp,5.716,36.756,,
3317,Miro water point,5.708,36.749,,
3320,Garotol wp,5.716,36.754,,
3321,Banako Zozo wp,5.714,36.751,,
3942,Golo wtr pint,5.804,36.976,,
4007,Asheker spring water with distribution w.p,5.864,36.723,,
4027,Asheker mishig,5.865,36.725,,
4422,Lokamer,5.890,36.709,,
4635,Bezo water point,5.931,36.864,,
4714,Alezee water pnt,5.788,36.828,,
4730,Bezo borhol,5.940,36.857,,
4764,Burko kutre 1,5.809,36.760,,
4811,Asho hand punp 1,5.756,36.782,,
5119,Aeleza,5.785,36.829,,
5162,Lemo hand dagwell water point,5.868,36.830,,
5456,Sitpo,5.891,36.718,,
5684,Gento wp,5.870,36.824,,
5807,Aeleza w.p,5.781,36.838,,
5819,Beneta chaliti,5.717,36.762,,
5901,Alezze awtokaro,5.789,36.829,,
6094,Erbo w.p 9,5.716,36.947,,
6134,Gurchet school wp,5.808,36.750,,
6155,Arko roko water point 3,5.902,36.839,,
6264,Kalehiwot church wp,5.874,36.814,,
6552,Alezee xirsa wtr pnt,5.786,36.831,,
6570,Ashekar michot 2,5.868,36.719,,
6598,Beneta miro,5.709,36.746,,
7186,Kela w.p 5,5.953,36.967,,
7700,Gero water point,5.699,36.970,,
7701,Network wt,5.878,36.815,,
7702,Police sever wp,5.871,36.812,,
7703,Gebya safe w.t,5.876,36.815,,
7710,Guylansa shallow well w.p,5.992,36.915,,
7715,Wyerro water point,5.866,36.825,,
7716,Bezo xozo gurdo 4,5.929,36.866,,
7717,Asheker michot water,5.869,36.724,,
7718,Bezo xozo gurdo 3,5.927,36.868,,
7719,Asheke springs w.p,5.863,36.725,,
7857,Kaldo spering water point,5.849,36.786,,
7858,Kaldo spering water point 9,5.859,36.800,,
7901,Beneta miro,5.711,36.753,,
7909,Beneta miro,5.716,36.756,,
7910,Zarebaka wp,5.730,36.773,,
7911,Maligo wp,5.728,36.775,,
7912,Godolo wp,5.722,36.770,,
7913,Laydo wp,5.726,36.766,,
7922,Koyeb hande punp 1,5.765,36.795,,
7969,Koybe tirpo,5.776,36.798,,
7970,Koybe metasebya watr point,5.768,36.799,,
7977,Koybe hospital watr pint,5.771,36.799,,
7978,Asho watr pont,5.755,36.788,,
7980,Beneta chaliti,5.722,36.760,,
8055,Koybe gerdo 2,5.782,36.819,,
8057,Mashalla w.p,5.798,36.856,,
8060,Kassaye gibi,5.884,36.827,,
8069,Bezo xozo gurdo 2,5.933,36.864,,
8070,Asheker asdenaki point,5.857,36.724,,
8071,Asheker spring w.p,5.863,36.720,,
8072,Asheker borehole,5.859,36.721,,
8094,Duro gebeya wp,5.875,36.821,,
8095,Goro gurdo wp,5.866,36.815,,
8096,Gento school wp,5.873,36.823,,
8097,Golo bologorde,5.797,36.973,,
8098,Adisu gebeya,5.805,36.757,,
8099,School wp,5.800,36.758,,
8100,Doyiso wtr pnt,5.838,36.981,,
8101,Bato wp,5.794,36.759,,
8102,Doyiso wtr pint,5.837,36.979,,
8103,Kenvavovo,5.903,36.972,,
8104,Ajo spring water,5.768,36.942,,
8105,Burko 2 wp,5.813,36.760,,
8106,Erbo water point 8,5.669,36.917,,
8107,Erbo w.p 3,5.704,36.947,,
8108,Erbo w.p 4,5.696,36.942,,
8109,Erbo w.p 7,5.674,36.923,,
8110,Gurchet kutre 1 wp,5.811,36.749,,
8116,Kaldo sepring water point 4,5.849,36.786,,
8118,Beneta miro,5.705,36.750,,
8124,Koyeb hande punp 2,5.769,36.805,,
10079,Koybe metasebiya watr ponit,5.769,36.802,,
10080,Asho water point,5.752,36.788,,
10081,Koybe selam watr point,5.766,36.800,,
10084,Beneta chaliti,5.722,36.765,,
10085,Beneta chaliti,5.721,36.765,,
10102,Koybe alkaydo watr point,5.764,36.793,,
10124,Mike,5.822,36.787,,
10131,Aeleza w.p,5.781,36.826,,
10132,Aeleza,5.787,36.831,,
10133,Aelza,5.787,36.831,,
10134,Aeleza water pointe,5.783,36.836,,
10135,Aeleza ketema w.p,5.779,36.835,,
10145,Bala hand punp,5.807,36.859,,
10146,Alezze kurto wtr pnt,5.787,36.827,,
10147,Koybe siriro wtr pint,5.777,36.806,,
10148,Koybe segarawnt pnt,5.775,36.810,,
10149,Bala w.p,5.805,36.858,,
10150,Bala w.p mashalla,5.804,36.858,,
10151,Alezee water pont,5.795,36.829,,
10152,Mashalla w.p,5.802,36.856,,
10153,Koybe gerdo watr point,5.780,36.816,,
10154,Alezze galobako watr point,5.789,36.833,,
10155,Bala w.p,5.805,36.857,,
10161,Silale water point,5.878,36.826,,
10194,Asheker spring w.p,5.864,36.722,,
10195,Asheker borehole w.p,5.859,36.721,,
10196,Mechot 2 village,5.866,36.723,,
10197,Asheker micot 2,5.867,36.721,,
10198,Asheker selam kutr 2,5.867,36.721,,
10199,Asheker  mazegaja,5.862,36.724,,
10218,Bezo borhol w.p,5.935,36.841,,
10219,Bezo borhol,5.935,36.841,,
10220,Bezo borhol,5.939,36.857,,
10221,Arko wp,5.885,36.709,,
10225,Lokamer wp 2,5.890,36.710,,
10226,Awuto gurdo wp,5.893,36.712,,
10227,Kolo wp,5.896,36.715,,
10229,Arko roko water point2,5.905,36.842,,
10271,Dirgit wp,5.879,36.817,,
10273,Gibrna biro wp,5.872,36.818,,
10274,Golo water pont,5.798,36.972,,
10275,Doyso kasendo wtr pimt,5.823,36.983,,
10276,Doyiso wtr pint,5.837,36.978,,
10277,Doyiso ketema wtr pnt,5.837,36.976,,
10278,Demiker water ponit,5.630,36.861,,
10279,Duro ketema,5.800,36.757,,
10280,Gobo,5.797,36.763,,
10281,Taste erbo,5.681,36.928,,
10282,Gongode water point,5.655,36.910,,
10283,Ajo spring water,5.780,36.926,,
10284,Ajo spring water,5.772,36.909,,
10285,Ajo spring water,5.770,36.909,,
10286,Ajo spring water,5.762,36.953,,
10287,Ajo spring water,5.782,36.919,,
10295,Kela w.p3,5.950,36.961,,
10296,Gosho wp,5.813,36.763,,
10297,Erobo w.p 5,5.687,36.936,,
10298,Kela w.p2,5.952,36.959,,
10299,Kela w.p 1,5.958,36.971,,
10300,Kela w.p 3,5.951,36.959,,
10309,Kaldo spering water point 2,5.850,36.793,,
10310,Kaldo spering water point 3,5.854,36.788,,
10311,Kaldo sepering water point 5,5.842,36.781,,
10312,Biyo sepering water point 6,5.833,36.774,,
10313,Kaldo spering 3,5.854,36.788,,
10314,Kaldo sepering water point 2,5.850,36.793,,
