serial,admin_level_0_code,admin_level_1_code,admin_level_2_code,admin_level_0_name,admin_level_1_name,admin_level_2_name,event,location,year,month,day,deaths,injured,missing,affected,houses_destroyed,houses_damaged,others,sources,losses $loc,losses $usd,date,health,education,agriculture,industry,aqueduct,sewerage,energy,communication,cause,damaged roads,magnitude,damaged hospitals,damaged education centers,damage in crops Ha.,lost cattle,evacuated,relocated,latitude,longitude,comments
5271.0,420.0,420940.0,,KIRUHURA,BURUNGA,,WINDSTORM,,2016,9,19,0,0,0,0,0,0,,District Files,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,Overhead Tanks Destroyed - 1
5272.0,203.0,,,IGANGA,,,FLOOD,,2018,6,19,0,0,0,24000,0,0,,District Files,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
5278.0,307.0,,,LIRA,,,FLOOD,,2007,8,24,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,Heavy Rains damaged the Gulu-Adjumani road making it impassable.
5279.0,113.0,,,WAKISO,,,LANDSLIDE,,2007,7,31,1,0,0,0,0,0,,New Vision,0,0,,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,26 year old woman was burried by a heap of soil that became loose after a heavy downpour.
5280.0,231.0,,,SOROTI,,,DROUGHT,,2007,8,23,0,0,0,300,0,0,,New Vision,0,0,,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,50000 people were rendered homeless due to the heavy rains. The affected sub counties were Kamuda and Katine.
5281.0,,,,,,,FLOOD,,2018,6,19,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
5281.0,,,,,,,FLOOD,,2018,8,7,0,0,0,0,0,0,,New Vision,0,0,,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
5281.0,216.0,216416.0,,AMURIA,WERA,,FLOOD,,2018,8,7,0,0,0,0,0,0,,New Vision,0,0,2018/06/19,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,Groundnuts were destroyed.Gardens were flooded and roads cut off in the Teso region after a heavy downpour.
5286.0,102.0,,,KAMPALA,,,FLOOD,,2007,7,30,0,0,0,10000,0,0,,New Vision,0,0,2018/06/19,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,Thousands of people were left homeless after an evening downpour that caused floods in Kampala.
5290.0,227.0,,,KAMULI,,,LIGHTNING,,2007,8,27,1,5,0,0,0,0,,New Vision,0,0,2018/06/19,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,The incident happened at Irundu Township Primary School as the pupils sought shelter in one of the classrooms when it had started to rain.
5295.0,316.0,316647.0,,AMURU,AMURU,,EPIDEMIC,,2009,12,20,0,0,0,0,0,0,,New Vision,0,0,,0,0,0,0,0,0,0,0,Foot and Mouth Disease,0,,0,0,0.0,0,0,0,0.0,0.0,FOOT AND MOUTH DISEASE DISEASE ATTACKED AMURU KILLING 40 HERDS OF CATTLE AND AFFECTING 2500 CATTLE
5294.0,218.0,218428.0,,BUDUDA,BUBIITA,,RAINSTORM,32,2018,6,19,0,0,0,3200,50,0,,,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,"the floods washed away crops , killed livestock and also injured many people"
5296.0,406.0,406789.0,,KASESE,BUGOYE,,FIRE,,2009,5,10,3,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,"a security guard ,his girl friend and a four old girl died when fire gutted their house"
5298.0,112.0,,,KAYUNGA,,,DROWNING,,2009,5,24,2,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,two people drowned when their boat capsized due to strong winds
5299.0,207.0,,,KATAKWI,,,FLOOD,,2007,8,28,0,0,0,0,0,0,,New Vision,0,0,,0,-1,0,0,0,0,0,0,Heavy Rain,0,,0,29,0.0,0,0,0,0.0,0.0,
5302.0,206.0,206287.0,,KAPCHORWA,TEGERES,,LIGHTNING,,2007,5,6,0,0,0,0,0,0,,New Vision,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,
5310.0,212.0,,,TORORO,,,FLOOD,,2009,5,1,0,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,Heavy Rain,-1,,0,0,0.0,0,0,0,0.0,0.0,floods damaged the stream tht was built over the manafwa stream.
5309.0,405.0,405772.0,,KABAROLE,KARAMBI,,FLOOD,,2018,3,9,0,0,0,77,0,0,,,0,0,,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,"crops such as cassava, banana, beans and coffee were partially damaged due to the floods."
5313.0,221.0,221445.0,,BUTALEJA,BUSABA,,FLOOD,,2018,5,3,0,0,0,0,0,0,,district file,0,0,,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,200.0,0,0,0,0.0,0.0,"a number of people were submerged due to a limited number of culvert , crops damaged include maize , cassava,sorghum,beans,millet,sweet potatoes"
5315.0,115.0,,,MITYANA,,,WINDSTORM,,2018,6,20,0,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,Storm,0,,0,0,0.0,0,0,0,0.0,0.0,a vicious storm engulfed Mityana town bringing business to a stand still destroying some semi permanent houses
5317.0,420.0,420950.0,,KIRUHURA,SANGA,,STORM,,2009,9,4,0,0,0,80,2,0,,New Vision,0,0,,0,-1,0,0,0,0,0,0,Heavy Rain,0,,0,4,0.0,0,0,0,0.0,0.0,"4 institute blocks damaged, a heavy downpour that caused a storm devastated Kiruhura district."
5321.0,406.0,,,KASESE,,,FLOOD,,2009,4,21,5,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,five people had died over the Last two weeks from consuming Simba waragi a local liquor packed in Kasese town.
5319.0,330.0,330618.0,,PADER,PADER TC,,FLOOD,,2018,3,0,0,0,0,0,0,0,,district file,0,0,,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,1 staff house and 2 toilets were detroyed
5322.0,111.0,111148.0,,SSEMBABULE,NTUSI,,DROUGHT,,2009,9,7,0,0,0,0,0,0,,New Vision,0,0,,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,Prolonged drought hit areas of Ssembabule with a jerrycan of water going for about sh 800.
5324.0,116.0,116200.0,,NAKASEKE,SEMUTO,,HAILSTORM,,2018,4,30,0,0,0,0,0,0,,district file,0,0,,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,44 villages were affected and this left them homeless and without food33
5323.0,404.0,404755.0,,KABALE,RUBAYA,,DROWNING,,2009,5,11,5,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,Strong Wind,0,,0,0,0.0,0,0,0,0.0,0.0,five students died who were returning from a christian youth conference at Mugyera catholic parish when their boat capsized.
5325.0,212.0,212365.0,,TORORO,OSUKURU,,FIRE,,2009,9,7,3,0,0,0,0,1,,New Vision,0,0,,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,
5327.0,116.0,116198.0,,NAKASEKE,NAKASEKE,,HAILSTORM,,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,44 villages were affected and the victims are homeless without food
5328.0,,,,,,,DROUGHT,,2011,3,2,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,A water crisis hit the parts of Teso sub-region for close to three months due to long drought
5344.0,305.0,,,GULU,,,INTOXICATION,,2009,11,2,11,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,8 people died after taking waragi
5318.0,405.0,405772.0,,KABAROLE,KARAMBI,,FLOOD,,2018,2,25,0,0,0,23,0,0,,,0,0,,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,13,0,0,0.0,0.0,"Crops destroyed by the floods include cassava,banana, beans,Irish potatoes,cabbage,sugarcane and sweet potatoes.1 rabbit house was
destroyed and farm yard equipment destroyed include a generator and a bicycle. 
2 rivers were partially damaged."
5326.0,303.0,,,ARUA,,,EPIDEMIC,,2009,1,13,9,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,Meningitis,0,,0,0,0.0,0,0,0,0.0,0.0,the affected sb-counties were Damada and Oluko
5329.0,408.0,,,KISORO,,,FLOOD,,0,0,0,0,0,0,0,0,0,,district file,0,0,,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,"in the report the affected sub countries are nyundo,morora,nyakabande,kanaba,bukimbiri.
many crops were destroyed such as maize, cassava,banana,rice,sorghum,beans.livestock like cattle,goat,pigs were destroyed likewise to poultry many local breeds died"
5332.0,418.0,,,ISINGIRO,,,HAILSTORM,,2009,1,9,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,"Hailstorm hit Isingiro district and affected the following villages:Masha,Nyabugando,Kamagabi,Byaruha1,Byaruha2,Rugaara1,Kicweka and Rugaara2."
5424.0,330.0,330619.0,,PADER,PAJULE,,FLOOD,,2018,3,20,0,0,0,0,0,0,,Pader district local government,0,0,,0,-1,-1,0,0,0,0,0,Heavy Rain,-1,,0,0,0.0,0,0,0,0.0,0.0,
5333.0,102.0,,,KAMPALA,,,FIRE,,2009,11,1,5,0,0,0,0,0,,NEW VISION,0,0,,0,0,0,0,0,0,0,0,Shortcircuit,0,,0,0,0.0,0,0,0,0.0,0.0,A family of five  died in a house fire which caught there house when they were sleeping.
5330.0,325.0,,,MOROTO,,,WINDSTORM,,2011,2,28,0,0,0,0,0,0,,New Vision,0,0,,0,0,0,0,0,0,0,0,Strong Wind,0,,0,0,0.0,0,0,0,0.0,0.0,"destroyed permanent houses, hundreds of people were left homeless as a result of fires fueled by speeding winds . Homes in Rupa sub county and kakoluye were left homeless as their houses were reduced to ashes."
5334.0,325.0,325574.0,,MOROTO,KATIKEKILE,,FIRE,,2018,2,10,0,0,0,180,0,0,,district file,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,"houses and buildings destroyed were permanent houses,semi-permanent,temporary,toilets
crops destroyed were sorghum 
livestock like goats (indigenous) , poultry, market structures as well were destroyed
According to the report the affected villages are Nakachimhirwa,Lokutakori,Musas.It is alleged that the fire was started by hunters in their quest for wild animals ."
5338.0,202.0,,,BUSIA,,,STORM,,2009,10,26,0,0,0,600,0,0,,New Vision,0,0,2018/06/20,0,-1,0,0,0,0,0,0,Storm,0,,0,1,0.0,0,0,0,0.0,0.0,About 600 pupils of Busikho Primary School in Busia district were being taught under trees after a storm blew off the roof of their classroom block.
5337.0,102.0,,,KAMPALA,,,FIRE,,2009,11,1,0,0,0,90,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,fire outbreak at homisdallen nursery and primary school.
5341.0,102.0,,,KAMPALA,,,FIRE,,2011,3,15,5,0,0,0,0,0,,New vision,0,0,,0,0,0,0,0,0,0,0,Shortcircuit,0,,0,0,0.0,0,0,0,0.0,0.0,Family of five perished in a fire that gutted their house in kisenyi
5336.0,318.0,,,KAABONG,,,EPIDEMIC,,2009,12,9,12,0,0,0,0,0,,NEW VISION,0,0,,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,There wasoutbreak of hepatitis E in Kaabong district .the mos affected sub counties are Kaabong rural and Sidok.
5345.0,310.0,,,NEBBI,,,EPIDEMIC,,2011,3,23,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,"cassava brown streak disease hit Nebbi district and destroyed over 33 acres of cassava. The most hit subcounties were wadelai, nebbi, and Erussi."
5346.0,102.0,,,KAMPALA,,,FIRE,,2009,12,28,6,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,six people from one familyperished in a city fire.
5343.0,223.0,,,MANAFWA,,,STORM,,2009,4,3,0,0,0,500,0,0,,New Vision,0,0,2018/6/20,0,0,0,0,0,0,0,0,Storm,0,,0,0,0.0,0,0,0,0.0,0.0,"Crops like Maize, Banana, Beans, Cassava and Potatoes were fully destroyed. The villages affected by the storm were: Bukitongo, Bulyuli and Lwakhakha."
5342.0,326.0,,,NAPAK,,,FIRE,,2018,2,12,0,0,0,1009,0,0,,district file,0,0,,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,"permanent houses were destroyed,livestock like cattle,goats,pigs,poultry,sheep as well.
farm yard equipment s such as hoes , machetes , food storage equipment's were as well destroyed
many people lost food and non food items"
5348.0,212.0,,,TORORO,,,HAILSTORM,,2011,3,25,0,0,0,0,0,0,,New vision,0,0,,0,0,-1,0,0,0,0,0,Storm,0,,0,0,1000.0,0,0,0,0.0,0.0,Hailstorm destroyed over 1000 acres of food crops.
5347.0,122.0,122072.0,,MPIGI,KAMENGO,,OTHER,,2009,8,24,4,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,
5349.0,406.0,,,KASESE,,,EPIDEMIC,,2007,5,26,0,0,0,0,0,0,,New Vision,0,0,2018/6/20,0,0,-1,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,10 lions died due to foot and mouth disease. There was an outbreak of the foot and mouth disease in Queen Elizabeth national park.
5352.0,112.0,,,KAYUNGA,,,HAILSTORM,,2011,3,27,0,6,0,300,1,0,,New vision,0,0,,0,0,0,0,0,0,0,0,Storm,0,,0,0,0.0,0,0,0,0.0,0.0,
5351.0,,,,,,,EPIDEMIC,Teso and kigezi,2009,11,6,0,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,"the potato warm hit the teso and kigezi sub regions .districts in teso region included ;Amuria,Soroti,Kumi. In kigezi it was Rukungiri district."
5355.0,408.0,408825.0,,KISORO,MURAMBA,,FLOOD,,2018,3,9,0,0,0,44,0,0,,District Files,0,0,,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
5354.0,120.0,,,MASAKA,,,HAILSTORM,,2009,9,27,0,0,0,600,0,0,,New Vision,0,0,2018/6/20,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,"Crops affected were : Cassava, Banana and Sweet potatoes."
5358.0,408.0,408831.0,4088314913.0,KISORO,NYARUSIZA,GITENDERI,FLOOD,,2018,3,15,0,0,0,134,0,0,,District Files,0,0,,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
5350.0,221.0,,,BUTALEJA,,,FLOOD,,2018,3,26,0,0,0,15,0,0,,district file,0,0,,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
5357.0,305.0,305519.0,,GULU,KORO,,ACCIDENT,,2009,11,5,5,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,Accident happened at baromoal-koro sub county when an army truck collided with a commuter taxi.
5359.0,221.0,,,BUTALEJA,,,FLOOD,,2018,4,29,0,0,0,564,0,0,,district file,0,0,,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,"villages Bwirya ,Kangalaba,Nalusage roads were destroyed and almost impossible and some public places of worship  were flooded"
5353.0,405.0,,,KABAROLE,,,OTHER,,2009,11,9,3,4,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,
5362.0,318.0,,,KAABONG,,,FIRE,,2018,2,27,0,0,0,85,0,0,,district file,0,0,,0,0,0,0,0,0,0,0,Wild fire,0,,0,0,0.0,0,0,0,0.0,0.0,"the fire destroyed other crops like sorghum , beans , sim-sim,G.nuts,maize but the acres of these crops were not indicated"
5361.0,412.0,412881.0,,RUKUNGIRI,BWAMBARA,,ANIMAL ATTACK,,2011,2,10,1,0,0,0,0,0,,New vision,0,0,,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,"cassava acres destroyed, potatoes acres destroyed. Wild animals from Queen Elizabeth national park invaded kikarara and karoni-nyabubare parishes in bwambara sub-country."
5366.0,401.0,401697.0,,BUNDIBUGYO,BUSARU,,FIRE,,2009,11,3,2,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,A baby died i a house fire together with its mother.
5363.0,204.0,,,JINJA,,,FIRE,,2009,9,29,0,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,0.0,0.0,"fire gutted Najjembe market destroying property worth millions of shillinggs ,over 20 wooden structure were destroyed."
5367.0,221.0,,,BUTALEJA,,,FLOOD,,2018,4,29,0,0,0,3669,0,0,,district file,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,"other facilities affected by the floods are the sub county , central and district roads that collapsed and places of worship (3 mosques).
Tindi parish consists of these villages Tindi,Doho,Mahindwa,Ganafa,Bubago"
5368.0,209.0,209311.0,,MBALE,BUNGOKHO,,EPIDEMIC,,2009,6,28,2,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,A cholera outbreak killed 2 people in Mbale district.
5365.0,326.0,,,NAPAK,,,FIRE,,2011,2,29,0,0,0,200,0,0,,New vision,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,over 200 karamojongs were left homeless after bush fires burnt their homes to ashes.
5371.0,112.0,,,KAYUNGA,,,FIRE,,2009,6,13,0,0,0,0,4,0,,new vision,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,"fire gutted Nsotoka trading center,destroying items worth millions of shillings."
5370.0,221.0,,,BUTALEJA,,,FLOOD,,2018,4,29,0,0,0,3571,0,0,,district file,0,0,,0,-1,0,0,0,0,0,0,,0,,0,7,0.0,0,0,0,0.0,0.0,"3 placenta pits  were damaged. other facilities affected by the floods are the sub county central, and district roads that collapsed and places of worship (3 mosques)"
5372.0,221.0,221446.0,,BUTALEJA,BUSOLWE,,FLOOD,,2018,5,4,0,0,0,0,0,0,,District,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,"The heavy floods destroyed a lot of foods, roads, bridges, schools, people's houses, toilets, trees domestic animals and birds."
5376.0,221.0,221446.0,,BUTALEJA,BUSOLWE,,FLOOD,,2018,5,4,0,0,0,1,0,0,,district file,0,0,,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,2,0,0,0.0,0.0,"the heavy floods destroyed a lot of foods , roads , bridges , schools, peoples houses , toilets ,trees,domestics,and birds"
5369.0,102.0,,,KAMPALA,,,FIRE,,2009,3,12,0,0,0,0,0,0,,new vision.,0,0,,0,0,0,-1,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,0.0,0.0,fire gutted a timber and furniture mart destroying proerty worth millions of shillings
5373.0,402.0,,,BUSHENYI,,,FAMINE,,2009,10,11,1,0,0,0,0,0,,New Vision,0,0,2018/6/20,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,"The heavy rains are destroying farmers' crops, killed 1 child, destroyed several houses and plantations of crops in Buhweju county."
5380.0,407.0,,,KIBAALE,,,EPIDEMIC,,2009,6,26,0,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,"Cassava disease affected the following sub counties; muhono, bwikara, kyanaisoke,mpeetuand kagadi."
5386.0,407.0,,,KIBAALE,,,FIRE,,2010,3,23,0,0,0,0,0,0,,District Files,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,FIRE GUTTED GOOD HOPE PARENTS` SCHOOL
5387.0,401.0,401700.0,,BUNDIBUGYO,NDUGUTO,,ACCIDENT,,2010,4,29,1,7,0,0,0,0,,District Files,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,
5385.0,331.0,,,NWOYA,,,FAMINE,,2009,6,29,4,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,famine hit and killed people in the north.
5384.0,418.0,418932.0,,ISINGIRO,RUGAAGA,,HAILSTORM,,2009,9,11,0,0,0,300,0,0,,New Vision,0,0,2018/6/20,0,-1,0,0,0,0,0,0,,0,,0,2,0.0,0,0,0,0.0,0.0,"The hailstorm partially damaged 1 primary school, displaced 300 pupils, destroyed 96 desks, 251 textbooks, 6 tables and 4 chairs."
5382.0,307.0,,,LIRA,,,FIRE,,2010,9,1,0,0,0,0,0,0,,New vision,0,0,,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,"a photocopying machine was damaged .
fire destroyed a school in lira ,is spoiled  a block that houses primary one and two and the office of the head master"
5388.0,214.0,,,MAYUGE,,,FLOOD,,2010,9,14,0,0,0,0,0,0,,New Vision,0,0,,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,"FISH GOT AFFECTED
The heavy rains in Mayuge district led to the fish ponds floodingand fish wre washed into the swamp."
5392.0,323.0,,,KITGUM,,,FIRE,,2010,4,7,1,0,0,0,0,0,,District Files,0,0,,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,
5390.0,209.0,209309.0,,MBALE,BUKONDE,,STORM,,2009,4,15,0,0,0,0,0,0,,New Vision,0,0,2018/6/20,-1,0,0,0,0,0,0,0,Heavy Rain,0,,1,0,0.0,0,0,0,0.0,0.0,Crops like bananas were destroyed. 2 Primary schools were fully destroyed.
5391.0,308.0,308563.0,,ALEBTONG,OMORO,,LIGHTNING,,2010,9,5,2,0,0,0,0,0,,district file,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,
5450.0,102.0,,,KAMPALA,,,FLOOD,,2000,9,2,0,0,0,0,0,0,,New Vision,0,0,,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
5381.0,221.0,,,BUTALEJA,,,FLOOD,,2018,4,29,0,0,0,2879,131,0,,District,0,0,,-1,0,-1,0,0,0,0,0,,0,,124,0,1489.0,0,0,0,0.0,0.0,"Himutu sub county, Namulo district.  1 latrine destroyed, 11 staff houses damaged, 1 toilet destroyed, 111 placenta pit filled. Villages, Namulo, Muninge, Nanjere and Buguli experienced terrible floods that left roads destroyed and places of worship."
5393.0,406.0,,,KASESE,,,EPIDEMIC,,2010,6,14,0,0,0,0,0,0,,District Files,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,"THE DEADLY WEED WAS REPORTED IN THE COUNTRY A YEAR AGO (2009), IT INVADEDE QUEEN ELIZABETH NATIONAL PARK IN WESTERN UGANDA.
MANY PLANTS WERE DESTROYED AND MANY ANIMALS WERE KILLED."
5383.0,232.0,,,SIRONKO,,,STORM,,2009,3,17,1,0,0,1500,0,0,,new vision,0,0,,0,-1,0,0,0,0,0,0,Storm,0,,0,0,0.0,0,0,0,0.0,0.0,storm hit Sola primary school in Sironko Distrct destroying pupil's exercise and text books .about 1500 people were left without shelter after their grass thatched houses were destoyed.
5395.0,303.0,,,ARUA,,,ACCIDENT,,2010,3,31,0,25,0,0,0,0,,district file,0,0,,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,from the new vision paper
5389.0,404.0,,,KABALE,,,LANDSLIDE,,2009,10,3,6,0,0,500,0,0,,new vision,0,0,,0,-1,0,0,0,0,0,0,Heavy Rain,0,,0,3,0.0,0,0,0,0.0,0.0,"landslide killed 6 people and affected several others, after a heavy downpour.It also destroyed a school library."
5394.0,112.0,,,KAYUNGA,,,FIRE,,2009,11,6,2,1,0,0,0,0,,New Vision,0,0,2018/6/20,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,
5397.0,302.0,302481.0,,APAC,ABONGOMOLA,,LIGHTNING,,2010,9,5,4,0,0,0,0,0,,New Vision,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,Lightning struck and killed 4 children in the village.
5401.0,201.0,,,BUGIRI,,,DROWNING,,2009,11,12,26,0,0,0,0,0,,New Vision,0,0,2018/6/20,0,0,0,0,0,0,0,0,Strong Wind,0,,0,0,0.0,0,0,0,0.0,0.0,Boat capsized at Usenge near Sigulu Islands on LakeVictoria killing 26 people.
5398.0,204.0,,,JINJA,,,FIRE,,2009,3,13,0,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,0.0,0.0,fire gutted down Napier market in Jinja destroying property worth millions of shillings.
5399.0,404.0,404761.0,4047612763.0,KABALE,BUKINDA,KARORWA,LANDSLIDE,,2010,5,16,3,0,0,0,0,0,,new vision,0,0,,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,500,0,0.0,0.0,
5400.0,216.0,,,AMURIA,,,FAMINE,,2009,6,30,12,0,0,27,0,0,,NEW VISION,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,"12 people starved to death due to food shortage in the district,and also 27 others were admitted in the hospital after eating cassava with high cyanide content."
5403.0,416.0,,,BULIISA,,,STORM,,2009,11,16,2,0,0,42,0,0,,New Vision,0,0,2018/6/20,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
5396.0,221.0,,,BUTALEJA,,,FLOOD,,2018,4,29,0,0,0,2014,88,0,,District,0,0,,0,-1,-1,0,0,0,0,0,,0,,0,124,1070.0,0,0,0,0.0,0.0,"Himutu sub county, kanyenya parish. 1 latrine destroyed, 11 staff houses damaged, 1 toilet destroyed, 111 placenta pit filled damaged. Villages Masulula A & B, Kanyenya A&B, Bugwe experienced  terrible floods that left many roads destroyed and almost impassable and  public worship places such a three mosques were also flooded."
5405.0,216.0,,,AMURIA,,,STORM,,2009,4,19,0,20,0,0,0,0,,New Vision,0,0,2018/6/20,0,0,0,0,0,0,0,0,Hail Storm,0,,0,0,0.0,0,0,0,0.0,0.0,"1 school office was fully destroyed, 1 technical school block was fully destroyed and 2 dormitories wee fully destroyed."
